Datum export;20230125 15:06;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220103 04:00;20220103 05:00;13.4;13.8;13.4;12.3;13.1;13.2;15.1;12.9;12.7;11.7;9;8.051;5.641;0.542;10.141;7.457;4.018;13.286;7.063;11.013;10.866;14.306;9.298;6.879;14.776;7.054;8.344;6.575;6.727;1.594;11.287;5.122;6.158;3.286;4.602
PM2.5;uur;µg/m³;20220103 05:00;20220103 06:00;13.1;14.1;13.5;12.5;14.4;14.4;15.9;13.3;14.5;13.1;8.7;9.611;8.506;3.195;8.955;8.113;7.112;10.768;7.745;10.131;13.414;14.227;9.543;9.229;10.043;8.974;10.66;5.635;9.435;2.532;6.682;6.52;6.233;1.572;5.494
PM2.5;uur;µg/m³;20220103 06:00;20220103 07:00;12;12.9;12.4;10.9;13.7;13.6;14.9;12.9;15.4;12.9;8.1;8.363;6.912;6.127;6.666;9.033;8.496;10.944;8.44;9.837;13.149;10.983;8.027;6.702;12.287;8.296;7.331;5.699;10.68;8.522;8.286;5.633;5.165;0.727;5.196
PM2.5;uur;µg/m³;20220103 07:00;20220103 08:00;10.4;11;10.8;9.4;12.6;12;13.5;12.6;14.6;11.2;6.7;6.277;11.297;6.511;4.794;7.099;10.072;11.13;6.744;10.415;10.827;13.58;5.484;9.494;14.139;7.131;10.915;7.11;8.292;5.774;5.575;3.072;7.248;4.681;5.272
PM2.5;uur;µg/m³;20220103 08:00;20220103 09:00;10.7;11.2;10.5;9.3;12.3;11.6;13.4;12.5;14;9.7;7.7;7.56;7.093;5.734;3.382;6.338;6.035;11.042;10.023;9.17;10.895;14.012;5.963;9.905;10.591;8.511;9.572;6.02;11.385;4.987;4.595;4.567;8.101;6.389;5.716
PM2.5;uur;µg/m³;20220103 09:00;20220103 10:00;10.9;11.7;11.3;9.4;12.9;12.7;13.8;12.6;14.2;9.9;8.2;4.754;6.459;4.526;7.007;8.475;2.56;8.369;7.221;13.629;10.17;12.914;8.307;9.327;9.435;12.248;8.449;3;6.844;7.221;4.255;5.626;5.306;5.668;5.226
PM2.5;uur;µg/m³;20220103 10:00;20220103 11:00;10.1;11.1;10.2;8.7;12.4;11.7;13.3;12.1;14.4;9.8;7.1;7.941;8.739;3.13;7.427;9.719;2.359;10.15;11.375;9.572;9.876;11.591;7.993;7.837;7.177;8.554;8.064;4.638;8.634;3.821;4.058;5.794;10.435;5.285;7.598
PM2.5;uur;µg/m³;20220103 11:00;20220103 12:00;10.1;10.4;9.9;9;11.4;10.9;12.1;11.6;13.6;9.2;6.6;7.061;6.474;1.445;5.267;11.728;11.15;10.317;10.846;11.013;13.12;9.935;10.699;10.072;7.468;14.384;7.964;4.983;6.65;4.368;13.62;6.069;9.925;6.445;5.343
PM2.5;uur;µg/m³;20220103 12:00;20220103 13:00;9.2;10.3;9.8;8.5;11.4;10.9;11.6;10.8;13.1;9.6;7.4;7.704;10.386;2.552;5.985;13.796;7.81;14.678;7.883;7.261;19.294;9.974;11.797;12.257;10.954;12.238;16.56;9.239;6.235;3.885;6.678;5.258;7.19;4.595;7.198
PM2.5;uur;µg/m³;20220103 13:00;20220103 14:00;6.8;8.3;7.7;6.7;8.1;8.1;8.5;8.1;11.4;9.1;3.5;6.639;7.587;2.302;4.691;10.925;9.219;12.836;4.589;8.576;17.814;7.102;11.709;8.646;11.473;8.264;11.522;5.954;7.028;8.621;7.868;6.119;7.733;2.504;7.181
PM2.5;uur;µg/m³;20220103 14:00;20220103 15:00;3.8;5.1;4.8;4.6;5;5.2;5.3;5;7.5;;2.1;4.798;6.731;0.951;4.634;8.925;4.209;14.404;4.266;9.004;6.716;5.32;12.14;16.726;9.553;6.945;10.699;5.51;5.666;4.497;9.268;7.347;10.288;5.229;9.396
PM2.5;uur;µg/m³;20220103 15:00;20220103 16:00;2.7;3.7;3.2;3;4.3;4.2;4.6;4.1;5.8;3.2;1.7;5.973;4.561;1.712;3.496;6.504;0.187;7.186;6.291;5.527;5.463;7.12;10.18;4.676;7.766;7.231;8.614;5.541;4.604;3.858;7.13;4.53;8.589;2.683;9.317
PM2.5;uur;µg/m³;20220103 16:00;20220103 17:00;2.6;3.2;2.8;2.4;4;3.4;4.4;4.5;5.4;2.5;2;4.273;4.293;3.205;1.079;4.413;1.558;8.72;5.137;3.013;4.373;7.22;7.726;9.288;5.765;6.994;5.346;2.337;3.454;3.228;9.063;5.851;8.327;8.739;9.376
PM2.5;uur;µg/m³;20220103 17:00;20220103 18:00;3.6;4.2;3.7;2.7;4.8;4.7;5.2;4.8;6.1;2.7;2.6;2.711;3.38;0.501;3.165;8.189;2.197;6.983;3.051;4.604;5.447;5.765;7.843;7.998;8.984;6.273;4.875;1.791;4.748;1.869;4.276;4.994;6.422;7.047;8.17
PM2.5;uur;µg/m³;20220103 18:00;20220103 19:00;4;4.8;4.6;3.1;5.4;5.3;5.9;5.8;7.2;3.2;3.8;2.58;3.464;-3.233;4.258;6.819;1.825;9.043;3.974;6.624;4.282;7.024;8.021;6.351;6.445;8.272;3.903;1.645;4.396;8.216;5.067;3.9;4.723;3.029;5.901
PM2.5;uur;µg/m³;20220103 19:00;20220103 20:00;4;4.9;4.5;3.7;6;5.4;6;6.7;7.8;3.9;4.9;5.294;2.553;0.82;3.222;9.445;3.83;10.591;5.762;4.855;6.239;6.459;6.664;7.37;9.866;5.137;3;2.754;5.318;9.856;5.967;3.394;3.086;0.478;3.973
PM2.5;uur;µg/m³;20220103 20:00;20220103 21:00;4.7;5.3;5.1;4.6;5.8;5.6;6;6.1;8.5;4.9;6.2;3.962;5.917;3.427;6.479;8.388;5.722;13.041;7.308;5.374;6.338;7.198;6.095;6.279;9.543;7.046;3.452;3.559;6.047;7.831;10.552;4.499;2.84;0.82;5.012
PM2.5;uur;µg/m³;20220103 21:00;20220103 22:00;5.7;6.7;6.3;5.8;6.2;6.3;6.4;6.2;8.7;6.1;5;1.437;5.446;4.573;5.689;6.787;3.767;10.376;6.054;4.832;6.818;6.374;14.325;7.461;10.15;7.852;5.692;2.211;4.989;5.339;11.473;5.781;5.078;-0.224;5.709
PM2.5;uur;µg/m³;20220103 22:00;20220103 23:00;6.7;7.2;7.1;7.1;6.5;6.8;6.8;6.8;8.7;7.9;4.1;4.679;4.025;3.761;8.769;7.593;3.491;9.729;3.602;5.302;7.312;7.058;9.964;7.729;13.874;6.319;6.231;3.264;4.013;8.367;6.87;3.925;4.07;-0.247;5.286
PM2.5;uur;µg/m³;20220103 23:00;20220104 00:00;7.9;8;7.9;7.4;7.7;8;8.1;7.6;9;8.2;4.5;4.02;2.118;3.94;4.702;6.869;2.509;5.696;4.572;7.649;9.043;10.013;3.228;4.743;11.189;8.691;5.197;2.801;8.42;6.967;3.835;7.384;2.548;2.154;3.384
PM2.5;uur;µg/m³;20220104 00:00;20220104 01:00;7.1;7.9;7.9;7.2;8.2;8.7;8.7;6.7;7.7;7.6;4.4;3.697;1.783;1.398;3.46;8.401;2.876;6.55;5.279;7.101;11.581;6.791;1.203;5.872;11.767;7.692;9.964;3.298;8.72;6.553;2.992;4.51;2.277;3.353;7.114
PM2.5;uur;µg/m³;20220104 01:00;20220104 02:00;6;7.2;7.1;7;7.8;7.7;8;7.1;6.3;7.2;3.1;3.811;5.76;-0.796;1.094;6.901;5.354;8.527;2.802;6.764;9.631;7.106;9.925;6.81;7.908;7.769;9.151;4.722;12.208;7.421;5.731;3.26;2.967;3.449;7.646
PM2.5;uur;µg/m³;20220104 02:00;20220104 03:00;7.1;7.9;7.7;8.5;8.7;8.5;8.7;7.2;7.2;9;2.5;2.151;4.781;-0.241;6.904;10.885;4.035;5.862;2.753;5.37;6.525;6.985;7.103;4.346;9.523;6.305;8.906;2.737;12.816;8.172;4.114;1.548;7.551;2.51;6.342
PM2.5;uur;µg/m³;20220104 03:00;20220104 04:00;7.6;8.7;8.5;7.7;8.9;9.1;9.2;9.1;8.8;8;2.5;1.899;6.271;0.009;5.106;7.678;3.471;10.827;3.754;6.786;4.684;8.091;9.631;;13.443;6.044;7.886;3.891;9.631;4.542;4.439;3.237;6.009;0.84;5.922
PM2.5;uur;µg/m³;20220104 04:00;20220104 05:00;6.9;8;7.8;6.5;9.8;9.4;9.9;8.9;8.6;6.8;3.2;4.783;4.529;3.241;4.73;5.232;2.283;7.38;6.37;10.856;9.425;5.942;15.237;8.695;7.487;7.588;11.787;6.413;10.915;3.054;9.445;3.079;5.134;3.966;11.532
PM2.5;uur;µg/m³;20220104 05:00;20220104 06:00;6.5;7.4;7.3;8.6;8.5;8.2;8.2;6.3;8;9.1;4.9;3.946;1.631;0.03;2.242;5.737;1.678;5.095;7.89;6.542;11.023;8.221;1.401;5.093;10.699;10.17;13.051;5.199;11.885;5.87;6.154;1.143;3.139;8.242;7.602
PM2.5;uur;µg/m³;20220104 06:00;20220104 07:00;7.2;8.2;8.1;9;9.1;8.1;8.6;7.3;8.7;9;4.4;4.754;-0.415;0.666;4.749;7.317;6.344;8.254;3.669;7.583;7.647;6.936;17.951;4.779;11.601;8.393;10.239;7.098;11.101;4.5;3.679;3.128;5.333;6.147;8.984
PM2.5;uur;µg/m³;20220104 07:00;20220104 08:00;7.8;8.7;8.4;8.4;10;9.4;9.7;8.7;8.7;8.3;4.2;3.967;1.554;2.8;5.705;10.67;4.375;8.425;1.585;8.383;6.748;5.144;11.238;3.84;9.68;6.415;8.662;5.194;9.925;2.926;2.665;6.172;6.22;4.555;7.2
PM2.5;uur;µg/m³;20220104 08:00;20220104 09:00;7.5;9.6;9.2;8.8;10.5;9.8;10.3;10;8.3;9.1;4.2;3.982;0.392;-0.118;4.515;8.25;2.191;6.765;5.726;4.964;8.482;4.296;9.974;3.002;8.508;10.719;7.614;7.093;9.788;8.38;12.277;5.898;3.404;1.967;5.533
PM2.5;uur;µg/m³;20220104 09:00;20220104 10:00;5.3;6.7;6.1;8;7.7;5.9;6.3;3.9;6.8;7.6;4.3;2.608;3.368;0.189;1.337;9.121;2.789;7.184;3.751;4.431;6.619;5.446;7.052;5.345;10.013;9.2;11.601;6.711;8.867;5.881;7.931;6.816;1.638;0.657;4.393
PM2.5;uur;µg/m³;20220104 10:00;20220104 11:00;6.7;7.4;6.7;8.3;5.6;6.8;6.4;6.2;8.1;7.2;4.8;7.756;4.749;3.054;13.247;8.163;3.039;10.738;2.849;3.197;5.419;12.208;5.106;4.361;7.328;8.886;11.248;4.191;8.423;13.286;11.914;5.202;1.545;0.468;1.17
PM2.5;uur;µg/m³;20220104 11:00;20220104 12:00;4.8;10.1;8.7;7.3;;7.3;7.1;7.5;6.6;5.2;6.2;9.072;4.015;2.822;6.268;;3.043;14.59;2.17;6.615;2.456;9.023;7.63;2.888;13.022;5.645;7.708;4.981;3.878;8.099;10.199;8.394;-0.327;0.449;-0.048
PM2.5;uur;µg/m³;20220104 12:00;20220104 13:00;4.8;5.7;4.9;5.7;3.9;4.3;4.3;2.8;2.9;4;7.9;13.022;6.598;6.859;6.513;5.562;1.329;9.729;0.482;3.832;2.211;5.399;2.175;3.377;8.402;3.123;8.285;5.469;6.236;10.346;10.591;6.122;-2.258;-0.397;0.661
PM2.5;uur;µg/m³;20220104 13:00;20220104 14:00;2.3;3;1.9;1.9;2.1;2.1;2.2;2.3;2.6;2;4;7.081;7.186;5.843;7.177;4.723;-2.108;9.063;0.505;2.811;4.775;3.139;-0.203;2.941;6.453;2.259;5.773;3.262;4.673;6.005;5.141;4.228;0.649;-1.268;0.333
PM2.5;uur;µg/m³;20220104 14:00;20220104 15:00;2.2;2.4;2.1;2;1.9;2.1;2.4;2.1;2.6;2.1;3.9;3.895;6.21;2.645;8.778;3.592;;12.757;2.93;4.357;5.635;2.82;5.298;6.492;5.467;5.009;3.634;1.74;2.453;6.796;2.686;1.421;4.198;-1.057;3.2
PM2.5;uur;µg/m³;20220104 15:00;20220104 16:00;2.8;2.6;2.3;1.8;2.6;2.8;2.9;2.6;2.4;2.1;3.3;5.275;4.164;1.893;11.66;2.575;-4.291;11.023;2.747;3.437;3.408;3.655;3.236;8.253;5.899;3.081;3.746;-0.546;1.852;6.787;0.827;-3.16;3.922;-0.205;4.201
PM2.5;uur;µg/m³;20220104 16:00;20220104 17:00;3.2;2.5;2;2.2;2;2.3;2.1;2.2;2.8;2.2;3.2;3.777;3.143;3.122;6.835;6.687;-1.735;8.7;3.473;3.833;2.803;3.101;4.784;5.326;5.626;6.989;3.732;-1.35;5.155;5.408;0.692;-3.222;4.325;0.572;3.233
PM2.5;uur;µg/m³;20220104 17:00;20220104 18:00;3.4;3;2.3;1.8;2.8;2.8;2.6;3.2;3;2;2.2;5.486;2.603;2.609;3.882;6.761;-2.3;6.873;1.604;3.954;2.266;5.488;5.127;2.305;3.918;4.841;6.598;3.218;9.641;5.26;5.506;-1.232;2.935;0.172;3.65
PM2.5;uur;µg/m³;20220104 18:00;20220104 19:00;4.1;3.3;2.4;2.6;3;3.3;2.9;2.9;3.1;2.5;4.6;5.248;5.025;2.825;3.76;3.707;1.839;3.599;-0.242;3.629;1.298;3.802;8.347;0.752;4.712;6.968;5.519;2.29;9.513;3.33;3.594;5.981;1.78;2.156;5.224
PM2.5;uur;µg/m³;20220104 19:00;20220104 20:00;3.4;3.9;2.9;3.1;4.7;3.1;3.2;2.7;2.6;3;3.8;4.097;6.075;3.344;5.439;5.246;1.854;3.955;3.073;4.935;1.727;6.043;10.68;-0.434;4.884;6.63;9.68;3.258;8.541;14.698;6.491;6.37;2.994;2.781;4.753
PM2.5;uur;µg/m³;20220104 20:00;20220104 21:00;3.2;3.1;2.5;2.4;3;3.1;3;3.1;4;2.7;2.4;8.482;6.26;5.987;2.491;5.103;;7.608;3.206;2.689;2.529;5.114;8.509;6.827;3.817;7.679;5.363;3.164;8.199;8.613;11.993;4.654;1.236;2.972;5.5
PM2.5;uur;µg/m³;20220104 21:00;20220104 22:00;3.6;4.2;3.7;3.2;3.9;4.2;4.4;4.3;4.6;3.8;3.8;10.15;3.901;4.032;-1.028;3.601;;7.007;4.564;6.405;4.161;4.955;6.955;3.825;4.341;3.853;3.063;2.669;4.748;7.481;11.179;4.76;1.707;2.668;5.195
PM2.5;uur;µg/m³;20220104 22:00;20220104 23:00;3.7;4.1;4;4.3;4;4.1;4.3;4.2;5.2;4.5;4.8;6.535;2.41;0.983;5.396;3.249;;5.122;2.207;7.904;5.446;4.49;2.762;0.139;6.738;3.941;9.484;4.505;7.007;4.252;7.814;5.505;2.487;4.959;10.944
PM2.5;uur;µg/m³;20220104 23:00;20220105 00:00;4.8;5.9;3.9;4;3.9;4;4.6;4.9;6.4;4;4.4;5.587;2.912;0.81;2.947;6.323;;3.709;4.974;5.296;2.017;2.313;5.367;-0.666;8.273;7.425;8.36;3.674;4.488;3.658;5.605;4.401;2.109;2.66;6.324
PM2.5;uur;µg/m³;20220105 00:00;20220105 01:00;5.1;7;5.1;4.9;5.1;5;5.2;5.3;6.1;5.1;4;5.143;9.484;2.326;5.627;7.836;;8.857;3.454;3.429;1.737;4.926;15.109;7.852;8.7;4.786;7.519;3.832;3.25;3.996;8.477;2.056;2.835;-0.35;1.591
PM2.5;uur;µg/m³;20220105 01:00;20220105 02:00;4.8;7;4.8;4.6;4.8;4.9;5.1;5.1;5.7;4.8;4.4;7.825;6.195;1.325;7.473;6.22;;6.487;1.89;6.967;1.719;5.728;2.371;6.598;12.306;3.199;4.607;3.378;3.515;7.375;8.171;-0.511;4.349;0.72;4.661
PM2.5;uur;µg/m³;20220105 02:00;20220105 03:00;5;6.4;5.8;4.6;4.8;5;5.4;5.7;5.9;5;5;6.762;7.139;1.992;15.609;4.656;;3.681;1.266;6.363;7.67;7.283;6.853;5.2;6.887;8.598;7.149;3.585;2.775;3.5;4.996;2.75;4.606;1.427;4.574
PM2.5;uur;µg/m³;20220105 03:00;20220105 04:00;6.2;8;6.3;5.6;6.1;6.1;6.4;6.6;6.9;5.8;5.4;9.915;7.961;2.829;1.445;4.755;;7.891;8.229;5.199;7.472;4.222;9.758;3.919;12.15;7.616;8.586;3.9;4.951;9.984;4.317;6.304;4.803;3.572;6.198
PM2.5;uur;µg/m³;20220105 04:00;20220105 05:00;6.7;8.3;6.6;6.2;6.7;6.8;7.2;7.1;7.9;6.5;5.8;10.925;7.912;2.413;2.005;2.461;;6.387;6.799;7.46;6.982;5.821;10.327;4.239;11.375;9.121;7.52;2.44;3.565;5.797;9.67;4.491;5.789;2;5.289
PM2.5;uur;µg/m³;20220105 05:00;20220105 06:00;6.6;10;6.7;6.5;6.7;6.9;7.1;6.8;8.2;6.6;5.7;7.625;6.148;2.593;9.288;8.492;;6.087;4.551;7.974;7.478;6.024;15.972;5.545;7.27;6.329;8.25;4.414;5.642;1.87;5.593;1.289;6.491;0.675;7.307
PM2.5;uur;µg/m³;20220105 06:00;20220105 07:00;6.2;9.5;6.6;6.2;6.4;6.6;6.9;6.5;8;6.4;5.5;10.062;4.311;2.921;7.396;5.749;;6.048;4.26;6.739;12.414;5.384;5.3;5.421;10.464;7.578;10.601;7.234;4.523;9.131;3.814;0.687;4.654;2.8;4.592
PM2.5;uur;µg/m³;20220105 07:00;20220105 08:00;6.3;7.9;6.8;6.2;6.5;6.8;7;7.2;7;6.5;5.7;7.553;8.43;2.5;6.394;4.785;;7.51;3.089;6.313;8.653;6.457;4.662;4.576;11.816;7.203;9.504;5.266;1.757;11.003;7.088;5.141;4.164;3.088;5.707
PM2.5;uur;µg/m³;20220105 08:00;20220105 09:00;6.9;9.2;10.2;6.9;7.2;7.7;7.7;7.3;7.4;7.2;5.6;6.674;10.719;6.498;3.454;4.297;;5.455;5.177;5.838;6.611;9.347;5.614;3.41;11.111;8.466;9.719;7.973;3.809;8.837;7.163;4.787;2.473;3.277;4.58
PM2.5;uur;µg/m³;20220105 09:00;20220105 10:00;6.9;8.4;8.9;7;7.2;7.6;7.6;7.6;7.3;7.1;5.8;6.985;7.151;9.2;14.306;3.12;;6.425;4.409;6.683;12.767;10.67;9.837;7.87;9.631;8.052;9.219;7.266;5.93;5.999;8.238;3.32;7.667;1.929;3.06
PM2.5;uur;µg/m³;20220105 10:00;20220105 11:00;6.9;8.9;8.7;7.2;7.6;8.1;8.2;8;8;7.4;5.8;7.772;9.17;5.404;8.71;6.583;;7.318;5.257;9.17;7.783;6.961;8.031;4.235;10.827;11.728;5.119;6.059;5.885;3.353;9.513;4.695;4.677;0.156;4.773
PM2.5;uur;µg/m³;20220105 11:00;20220105 12:00;7.5;10.2;10.3;7.4;8.3;8.9;;8.2;9.2;7.8;6.2;11.562;7.453;5.105;7.108;4.949;;8.837;7.069;9.327;14.031;4.731;5.533;0.179;8.965;7.535;5.659;6.276;4.932;3.445;5.709;3.308;5.073;3.737;3.494
PM2.5;uur;µg/m³;20220105 12:00;20220105 13:00;7.1;9.6;10.1;7;8;8.2;8.1;8.2;8.3;7;5.7;8.808;9.229;6.446;7.462;8.007;;8.769;4.271;6.819;13.061;4.684;3.764;7.417;11.807;10.954;6.876;5.553;4.472;2.597;2.941;-1.06;6.272;3.804;5.939
PM2.5;uur;µg/m³;20220105 13:00;20220105 14:00;7.3;10.2;9.7;7.4;7.9;8.2;8.8;8.5;10.2;7.2;6.1;8.578;6.857;4.742;6.56;10.895;;8.087;4.206;7.389;14.943;6.668;0.458;13.982;8.265;7.97;3.27;3.6;4.052;8.72;0.451;1.928;12.796;4.079;4.298
PM2.5;uur;µg/m³;20220105 14:00;20220105 15:00;7;10.7;11.3;7.5;8;8.2;8.8;7.9;10.4;7.4;5.7;6.52;8.916;3.057;3.654;8.778;;4.168;4.022;8.925;6.891;7.286;1.574;7.016;9.572;9.484;3.616;2.345;5.611;6.357;6.25;2.173;6.608;5.609;8.739
PM2.5;uur;µg/m³;20220105 15:00;20220105 16:00;7.7;9.4;11;7.6;7.9;8.3;8.5;8.4;10.2;7.5;4.7;5.558;7.71;5.554;9.739;9.827;;0.321;5.728;6.442;11.66;4.61;3.316;7.473;7.907;4.642;3.917;1.147;8.125;-0.533;7.657;4.221;9.886;5.352;5.504
PM2.5;uur;µg/m³;20220105 16:00;20220105 17:00;8.1;9.1;7.1;6.1;7.3;7.1;7.9;9;10.1;6.5;6.1;5.865;8.847;7.926;7.146;8.449;;0.872;4.759;4.331;9.092;4.83;-0.713;7.69;4.826;8.435;1.067;1.276;7.572;;6.704;3.814;8.02;4.401;9.866
PM2.5;uur;µg/m³;20220105 17:00;20220105 18:00;6.4;6.5;5.7;6.1;6.5;6.5;5.7;7.3;8.5;5.7;6.8;7.74;3.355;6.338;3.094;6.779;;9.308;2.794;3.069;8.211;4.359;-2.179;9.523;5.28;5.7;0.233;-1.091;6.703;-0.975;4.57;1.205;6.465;3.165;8.847
PM2.5;uur;µg/m³;20220105 18:00;20220105 19:00;5;6.2;5;5.9;6;5.8;5.7;5.6;6.5;4.6;5.7;6.714;14.521;3.107;3.797;4.045;;13.659;3.222;9.455;8.149;2.796;2.315;10.141;6.19;5.707;5.048;-1.994;8.955;7.396;3.542;3.039;11.258;0.236;8.925
PM2.5;uur;µg/m³;20220105 19:00;20220105 20:00;5.4;6.1;5.5;6.2;6.5;6.4;6.1;6.1;6.8;5.3;6.3;4.021;6.446;3.918;3.084;10.552;;9.886;1.77;34.954;10.68;7.103;5.781;7.694;2.972;4.295;5.787;-0.904;6.631;3.594;5.452;2.491;6.442;-1.186;8.031
PM2.5;uur;µg/m³;20220105 20:00;20220105 21:00;5.6;5.5;5.1;5.7;6.5;5.9;5.8;7.2;8.2;5.8;6.4;1.924;7.969;2.197;10.964;7.398;;13.081;-0.635;7.148;9.249;7.459;5.023;5.304;9.651;4.182;9.935;-1.27;6.333;9.817;11.062;2.675;5.09;-0.621;9.66
PM2.5;uur;µg/m³;20220105 21:00;20220105 22:00;6.9;7.3;6.7;6.7;7.7;7.3;7.5;7.4;8.6;9;6.3;8.326;6.528;3.254;5.337;10.444;;9.014;0.006;7.498;7.845;7.884;7.785;4.026;7.867;3.28;7.997;-2.748;4.574;5.031;7.874;2.374;6.923;2.7;5.247
PM2.5;uur;µg/m³;20220105 22:00;20220105 23:00;7.3;8.4;7.8;8;8.4;8.1;7.7;8.5;9.4;8.1;4.7;8.186;6.564;3.918;-2.449;12.542;;12.434;0.535;5.436;7.742;6.537;8.496;5.97;9.984;0.863;8.837;;6.335;9.19;7.132;0.979;4.964;4.2;4.371
PM2.5;uur;µg/m³;20220105 23:00;20220106 00:00;7.7;7.4;6.9;6.1;7.3;7.4;7.7;9;11.1;6.5;11.2;7.117;5.628;3.764;-4.763;10.533;;7.489;1.075;4.213;16.442;5.982;8.265;9.866;10.836;1.093;10.582;-3.283;7.204;6.885;6.387;1.115;5.886;5.342;6.983
PM2.5;uur;µg/m³;20220106 00:00;20220106 01:00;7.5;7.5;6.9;7.1;7.3;9.1;7.8;7.8;9.4;7.2;4.4;8.906;9.229;2.084;2.151;8.645;;13.963;1.814;5.178;9.023;11.924;10.513;12.463;12.385;4.593;9.092;-1.141;5.068;7.519;7.84;3.168;5.736;3.989;9.161
PM2.5;uur;µg/m³;20220106 01:00;20220106 02:00;7.2;7.8;8;6.9;7.5;7.9;8;7.8;9.9;7.3;6.6;6.206;4.569;-0.893;-0.488;6.931;;5.904;1.12;6.606;10.092;6.894;9.317;7.357;9.719;5.579;8.143;1.454;3.506;5.144;7.841;-0.706;3.142;3.699;6.848
PM2.5;uur;µg/m³;20220106 02:00;20220106 03:00;6.1;6.4;6.1;7.3;5.8;5.7;6.2;5.2;9.6;7.9;5.7;6.778;3.539;-4.191;-1.892;5.496;;4.338;0.094;4.172;8.189;1.755;6.036;6.65;10.572;2.329;6.011;0.098;2.308;11.493;7.231;;8.043;4.806;4.14
PM2.5;uur;µg/m³;20220106 03:00;20220106 04:00;5.4;5.2;4.7;4.8;5;4.8;5.9;7.3;11;4.8;5.6;6.569;4.689;-1.697;-3.954;4.371;;8.808;0.389;2.661;7.985;7.755;11.65;4.796;7.831;-0.038;6.037;-2.941;3.375;7.555;11.64;;7.099;4.8;4.319
PM2.5;uur;µg/m³;20220106 04:00;20220106 05:00;6.2;6.7;5.9;4.5;6.1;5.8;6.8;6.5;8;5.1;4.9;6.713;4.373;1.082;;3.035;;10.513;0.607;3.793;9.053;11.081;5.491;4.401;10.552;2.005;6.045;3.483;3.397;3.58;7.241;-1.592;4.475;6.667;2.89
PM2.5;uur;µg/m³;20220106 05:00;20220106 06:00;5.3;5.9;4.8;4.1;4.3;4.9;5.5;5.3;8.9;4.5;3.6;9.396;3.747;3.803;0.246;16.824;;8.38;0.149;2.625;13.522;8.018;12.806;5.1;9.994;8.138;10.111;2.246;1.865;5.626;5.298;;4.789;6.683;1.702
PM2.5;uur;µg/m³;20220106 06:00;20220106 07:00;4.2;6.8;3.9;3.9;2.9;4.3;3.8;4.4;9;4.5;3.7;7.482;5.555;3.678;2.921;10.268;;8.925;2.239;2.466;11.699;7.142;8.827;13.159;11.532;9.092;8.72;3.59;4.799;7.525;3.155;;3.727;5.647;2.465
PM2.5;uur;µg/m³;20220106 07:00;20220106 08:00;4.7;7.2;5.4;4.6;5.1;4.5;4.4;5.6;6.6;5.4;3.5;8.449;6.716;4.716;4.582;6.409;;12.855;3.381;0.85;11.121;10.601;8.798;6.493;12.052;7.337;6.704;2.33;3.439;7.002;3.866;1.701;3.784;4.41;1.103
PM2.5;uur;µg/m³;20220106 08:00;20220106 09:00;5.1;7;5.7;4.6;6.3;5.5;5.5;4.9;5.2;5.3;4.9;11.483;6.265;5.664;5.825;6.866;;10.464;2.704;1.972;7.899;10.68;11.042;6.655;7.883;5.864;6.424;-1.093;15.766;11.473;4.854;2.47;4.267;8.443;2.305
PM2.5;uur;µg/m³;20220106 09:00;20220106 10:00;5.2;6.2;5;4.8;7.7;7.1;6;5.2;5.8;5.3;7.6;10.729;13.365;5.062;8.827;8.006;;10.974;0.922;5.368;6.072;9.131;15.56;2.878;9.268;9.464;5.534;2.51;9.141;11.091;6.578;4.294;2.19;7.642;3.629
PM2.5;uur;µg/m³;20220106 10:00;20220106 11:00;4;5.8;4.8;4.8;9;6;7.1;4.7;4.4;5;10.5;9.905;10.591;6.978;6.97;5.581;;11.13;1.748;11.277;4.931;10.964;10.258;13.404;10.993;10.043;11.993;6.358;10.474;14.796;10.121;4.751;3.343;6.663;5.384
PM2.5;uur;µg/m³;20220106 11:00;20220106 12:00;3.3;5.1;4.3;3.6;4.5;4.7;4.4;2.4;2.5;3.7;9.3;15.139;7.358;9.651;9.768;12.914;;11.336;3.371;9.543;4.82;8.955;5.399;8.092;10.591;13.228;13.198;9.905;7.168;10.787;8.769;4.887;7.127;7.46;13.806
PM2.5;uur;µg/m³;20220106 12:00;20220106 13:00;1.6;4.2;3.4;3.1;3.1;3;3;2.7;3.5;3.1;9.6;16.168;13.247;12.894;14.717;8.994;;16.266;2.955;5.951;7.329;5.778;7.057;4.622;12.806;15.55;8.636;9.17;11.003;13.002;5.643;6.436;6.52;11.023;11.17
PM2.5;uur;µg/m³;20220106 13:00;20220106 14:00;3.3;4;3.2;2.9;4.2;;4.3;4.3;4.3;2.9;8.9;13.139;12.904;10.621;18.833;10.356;;17.108;2.851;5.469;5.09;1.796;6.899;4.394;10.376;6.373;10.856;10.052;11.424;11.091;;11.395;5.252;8.798;12.179
