Datum export;20230125 17:07;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220213 21:00;20220213 22:00;9.7;11.2;11.3;9.7;9.9;10;10.5;9.6;11.3;10.2;8.7;13.482;7.302;9.327;7.117;8.679;6.03;10.768;6.609;8.867;9.739;9.768;11.356;9.239;7.021;;10.533;7.681;12.091;3.927;16.285;13.228;8.107;12.218;7.598
PM2.5;uur;µg/m³;20220213 22:00;20220213 23:00;8.4;9.3;9.2;8.7;8.4;8.7;9.2;8.8;10;9;8.6;11.238;9.249;10.405;17.206;11.179;5.889;7.812;6.613;5.586;8.568;12.277;10.807;10.337;10.17;;9.151;8.113;10.787;17.736;6.804;10.013;10.248;7.997;10.621
PM2.5;uur;µg/m³;20220213 23:00;20220214 00:00;8.1;8.8;8.6;8.4;8.3;8.4;8.9;8.5;9.4;8.5;10.9;6.979;7.77;6.457;4.79;10.836;6.165;9.484;4.805;6.539;7.72;10.778;9.562;5.957;11.728;;8.896;9.641;9.268;5.636;15.207;7.059;10.307;5.517;11.63
PM2.5;uur;µg/m³;20220214 00:00;20220214 01:00;8.8;9.5;9.3;8.7;9;9.2;9.7;9;10.3;9;14.6;10.101;5.138;9.464;5.727;8.043;4.382;4.396;5.717;7.523;9.151;8.788;10.082;8.428;8.46;;8.538;7.588;9.484;10.239;10.258;8.827;8.156;7.673;9.063
PM2.5;uur;µg/m³;20220214 01:00;20220214 02:00;9.4;10.3;10.6;9.6;9.3;9.7;10.4;9.2;10.3;10;10.6;9.121;6.451;6.303;14.364;8.945;7.323;11.777;4.952;6.032;9.67;13.032;8.672;6.464;4.016;;10.895;8.778;9.386;8.446;12.885;6.344;9.768;5.073;10.395
PM2.5;uur;µg/m³;20220214 02:00;20220214 03:00;8.8;9.8;9.8;9;9.8;9.5;9.8;9;10.3;9.4;6.3;7.24;5.937;5.035;4.502;9.543;4.974;12.444;6.713;5.724;10.278;13.835;9.866;9.092;12.826;;15.776;5.17;6.128;7.151;9.298;7.787;9.494;3.439;8.264
PM2.5;uur;µg/m³;20220214 03:00;20220214 04:00;6.7;7;6.9;6.5;7;7;7.6;6.6;8;6.8;5.3;10.043;2.273;4.984;8.66;8.671;1.704;7.068;6.463;4.541;9.68;8.364;8.316;14.629;6.727;;4.821;4.952;6.647;6.924;4.279;4.357;8.115;6.162;13.032
PM2.5;uur;µg/m³;20220214 04:00;20220214 05:00;5.5;5.9;5.9;5.3;5.9;5.9;6.6;5.6;6.5;5.7;6;5.906;1.245;3.757;8.474;9.513;0.401;6.43;3.268;4.192;8.857;8.001;8.419;6.624;11.522;;9.357;2.963;3.641;8.808;10.16;5.377;8.729;6.837;9.406
PM2.5;uur;µg/m³;20220214 05:00;20220214 06:00;4.9;5.4;5.4;4.8;5.1;5.2;5.9;5.2;5.8;5;6.5;8.906;5.26;3.819;4.335;6.685;1.775;10.415;1.266;8.612;7.641;6.554;7.588;5.971;7.735;;7.428;-0.003;5.661;8.699;5.639;5.712;6.474;4.135;6.552
PM2.5;uur;µg/m³;20220214 06:00;20220214 07:00;4.4;4.9;4.7;4.8;4.9;4.7;5.4;3.9;5.4;4.9;4.1;7.398;4.357;3.237;2.028;8.827;2.197;6.858;3.21;5.954;8.788;5.757;6.618;7.686;9.484;;10.631;3.003;7.713;6.352;3.211;4.593;4.916;4.902;5.408
PM2.5;uur;µg/m³;20220214 07:00;20220214 08:00;1.5;2.7;2.6;2.9;2.3;2.3;2.3;1.9;3.3;2.7;1.3;4.629;3.977;1.451;3.293;9.709;3.941;5.077;2.865;3.482;4.776;5.156;6.858;5.388;9.357;;9.376;3.393;5.352;4.758;5.851;4.027;8.595;4.4;3.729
PM2.5;uur;µg/m³;20220214 08:00;20220214 09:00;1.8;2;1.8;1.3;2.7;2.4;4.7;3;5.6;1.1;0.6;2.938;4.108;-1.486;3.366;5.305;1.18;4.428;1.675;3.7;-0.133;5.734;5.207;4.811;5.756;;5.167;2.115;2.538;2.473;10.787;3.017;6.592;3.89;8.491
PM2.5;uur;µg/m³;20220214 09:00;20220214 10:00;2;1.7;1.5;1.2;2.8;2.4;3.6;2.5;3.9;1.2;1.8;1.502;3.341;-1.889;1.382;1.553;0.788;2.076;3.852;3.382;-2.562;4.645;7.815;4;4.292;;6.297;0.717;4.7;2.726;6.392;0.656;7.338;5.206;7.085
PM2.5;uur;µg/m³;20220214 10:00;20220214 11:00;2.2;2.6;2.2;2;3.1;2.7;3.1;3;5;2.1;2.6;2.799;2.032;-1.315;-1.58;1.904;0.838;1.622;1.672;1.854;2.868;7.209;5.945;6.074;8.876;;3.563;-0.654;3.203;2.386;2.866;-1.29;5.663;7.933;5.743
PM2.5;uur;µg/m³;20220214 11:00;20220214 12:00;3.4;3.9;3.6;2.9;4.2;3.7;5.4;3.7;6.4;2.9;2.7;2.703;-0.907;0.752;2.703;4.451;0.01;4.151;2.78;3.14;5.237;6.636;6.957;4.655;4.413;;7.271;5.22;4.626;0.437;4.878;1.239;3.825;6.478;1.306
PM2.5;uur;µg/m³;20220214 12:00;20220214 13:00;3.1;3.5;3.4;3.1;4.2;3.6;5.9;3.5;5.9;3.1;3.6;2.282;1.233;4.041;3.391;2.301;3.68;4.481;4.775;4.372;6.317;5.768;6.28;3.737;3.329;-1.418;6.54;5.567;2.13;4.354;3.018;2.998;2.053;5.212;3.396
PM2.5;uur;µg/m³;20220214 13:00;20220214 14:00;3.2;3.5;3.1;2.9;;4;7.8;3.5;6.5;2.7;3.8;2.062;5.534;2.532;2.753;0.485;2.731;8.549;2.47;3.62;5.346;4.943;6.851;2.37;2.832;;4.579;3.241;-0.822;5.112;1.93;2.98;4.959;4.565;4.275
PM2.5;uur;µg/m³;20220214 14:00;20220214 15:00;4;5.1;4.7;4.9;4.3;4.8;9.1;3.3;6.2;4.5;2;4.08;2.664;-0.943;1.495;5.158;3.744;5.649;0.003;6.562;3.113;6.871;8.673;2.263;3.707;;5.235;3.496;3.982;5.265;5.419;3.191;5.902;1.099;5.614
PM2.5;uur;µg/m³;20220214 15:00;20220214 16:00;3.9;4.8;4.3;3.7;5.3;5.1;9.9;3.5;5.4;3.1;2.2;3.368;-0.234;3.485;-0.027;5.345;2.754;4.12;3.083;6.569;2.163;6.821;11.709;5.115;8.671;0.371;4.166;1.892;6.243;4.051;3.239;3.174;4.606;3.122;2.901
PM2.5;uur;µg/m³;20220214 16:00;20220214 17:00;1.9;2.5;1.8;2.3;2.7;2.8;4.4;2.1;4.2;1.8;3.1;4.385;6.105;3.823;3.772;5.013;2.618;9.523;4.061;3.636;1.823;7.763;7.475;5.282;7.811;5.927;8.182;-0.622;3.883;1.888;3.242;1.545;6.216;2.661;1.774
PM2.5;uur;µg/m³;20220214 17:00;20220214 18:00;2.6;3;2.7;2.4;3.1;3.2;3.6;3;5;2.3;1.3;1.272;5.748;1.543;5.75;3.723;3.936;6.163;5.149;1.894;0.747;9.513;8.406;5.588;4.815;3.582;7.162;-2.366;3.642;3.635;4.201;0.823;9.876;1.618;3.627
PM2.5;uur;µg/m³;20220214 18:00;20220214 19:00;3.1;4.3;3.4;3.4;3.4;4.1;4.1;3.4;6;3.4;3.1;3.107;4.825;3.868;5.589;6.233;3.931;8.421;3.447;1.63;1.208;5.541;8.549;4.951;5.956;4.735;7.591;-2.292;5.058;5.278;8.485;3.7;6.979;3.355;4.56
PM2.5;uur;µg/m³;20220214 19:00;20220214 20:00;2.5;3.4;3;2.5;3.1;3.1;3.4;3.1;6.1;2.7;4.2;2.974;6.464;3.495;4.97;7.296;3.03;10.68;5.904;1.865;5.904;4.142;8.495;7.304;8.202;5.111;7.655;-0.406;4.938;5.168;7.851;3.387;5.18;3.498;5.051
PM2.5;uur;µg/m³;20220214 20:00;20220214 21:00;2.9;3.2;2.9;2.7;3.3;3.5;3.6;3.5;6.3;2.9;3.5;1.341;6.081;5.715;12.11;5.841;1.721;10.562;4.444;5.264;4.726;7.007;9.259;4.638;7.806;4.85;5.579;-1.476;2.945;3.601;8.438;5.021;5.445;5.926;4.303
PM2.5;uur;µg/m³;20220214 21:00;20220214 22:00;2.5;3.2;3;2.8;3;3.1;2.9;2.4;5.3;2.9;4.1;7.039;3.14;4.466;5.719;7.794;4.621;6.823;4.762;7.031;2.875;7.992;6.411;1.707;8.255;10.533;5.271;0.389;4.513;6.167;5.196;3.071;9.366;5.995;3.133
PM2.5;uur;µg/m³;20220214 22:00;20220214 23:00;2.2;3;2.7;1;2.2;2.5;2.8;3.2;3.2;0.9;4.3;5.401;4.285;4.368;10.905;8.412;3.884;4.448;1.022;3.74;4.554;4.919;4.139;-0.254;6.525;8.351;5.578;1.098;5.686;7.984;8.935;3.588;6.817;3.901;4.269
PM2.5;uur;µg/m³;20220214 23:00;20220215 00:00;2.6;5.1;4.7;3.1;2.8;3.1;2.9;2.5;2.2;3.2;3.6;11.65;8.152;3.427;9.778;7.022;1.647;5.702;-1.613;4.124;3.235;1.946;5.653;-2.498;5.748;4.286;10.729;0.003;4.7;8.837;12.003;4.092;3.743;2.875;2.848
PM2.5;uur;µg/m³;20220215 00:00;20220215 01:00;2.4;3.4;3.5;2.7;2.4;2.4;2.6;2.3;2.6;2.7;3.4;8.71;7.305;3.176;13.943;5.158;0.791;6.903;-0.243;8.132;3.766;6.335;3.064;0.563;5.624;2.106;7.687;1.733;5.065;6.566;7.086;4.707;4.827;1.393;1.668
PM2.5;uur;µg/m³;20220215 01:00;20220215 02:00;2.7;2.5;2.5;2.3;2.3;2.8;3.1;2.9;3.1;2.5;4.2;7.855;3.629;7.119;0.238;6.609;2.721;4.7;-2.12;5.544;5.919;6.846;3.356;2.102;4.61;2.172;6.942;3.145;5.119;4.183;2.29;2.953;4.151;3.524;3.093
PM2.5;uur;µg/m³;20220215 02:00;20220215 03:00;2.9;3;3.2;2.8;3.8;3.9;4.2;3.9;4.4;3.1;4.3;9.513;2.84;6.189;4.892;5.757;5.663;2.451;1.019;3.973;8.242;5.529;4.958;0.691;9.66;1.704;5.29;2.591;5.242;5.319;7.749;2.405;5.883;3.106;6.622
PM2.5;uur;µg/m³;20220215 03:00;20220215 04:00;2.9;3.5;3.6;3.2;4.2;4.7;5.2;4.6;6.1;3.3;4.8;10.601;7.249;5.476;5.474;6.723;7.171;7.069;3.469;6.544;8.026;5.944;5.159;-0.927;5.792;2.977;5.705;5.244;8.093;4.92;6.779;2.325;6.023;1.124;5.17
PM2.5;uur;µg/m³;20220215 04:00;20220215 05:00;4.5;5.2;5.2;3.6;5.3;6.2;6.1;5.5;5.9;4;4.9;10.925;8.305;7.143;10.023;9.415;7.853;8.046;1.886;7.269;8.125;4.818;5.442;0.975;11.66;9.268;10.866;2.837;8.867;3.949;2.917;2.532;5.633;0.095;8.974
PM2.5;uur;µg/m³;20220215 05:00;20220215 06:00;5.2;6.1;6;5.1;5.7;6.2;6.1;5.7;5.2;5.4;4.5;9.964;6.617;5.898;15.815;8.358;9.415;10.219;3.166;5.89;6.952;9.455;7.794;1.352;8.135;8.171;7.863;0.145;5.92;4.807;4.137;3.916;5.001;-0.3;6.01
PM2.5;uur;µg/m³;20220215 06:00;20220215 07:00;5.2;7.2;6.9;5.4;5.4;5.6;5.7;5.4;6;5.6;4.2;10.836;3.34;10.983;7.697;8.672;8.097;13.306;4.62;8.729;6.409;9.709;9.582;9.915;5.153;6.688;9.798;4.764;6.597;8.487;14.413;5.166;5.536;0.988;14.119
PM2.5;uur;µg/m³;20220215 07:00;20220215 08:00;5;7.8;10.1;5.7;5.9;6;6.1;5.2;5.8;5.9;4.8;16.883;13.326;7.535;14.306;10.435;5.425;16.824;2.961;7.462;8.217;7.495;8.513;7.697;10.484;6.13;10.003;6.103;12.963;12.346;23.096;11.023;5.195;5.022;6.824
PM2.5;uur;µg/m³;20220215 08:00;20220215 09:00;5.2;6.3;6.5;5.4;5.6;5.5;5.8;4.7;5.2;5.5;4.8;12.267;12.865;7.26;7.325;6.406;0.082;14.1;3.059;10.395;7.651;5.021;8.453;4.594;12.208;5.147;11.415;6.222;10.19;11.493;12.091;9.641;7.581;5.636;5.752
PM2.5;uur;µg/m³;20220215 09:00;20220215 10:00;4.7;5.5;;5;5.5;6.3;6.5;6.3;5.7;5;4.9;7.654;8.161;8.631;5.545;8.463;0.015;14.668;3.896;6.92;6.221;8.234;8.818;8.407;11.826;7.472;11.023;3.127;9.915;13.463;12.385;18.079;8.72;8.213;9.053
PM2.5;uur;µg/m³;20220215 10:00;20220215 11:00;5;5.3;5.5;5.1;5.9;5.5;6.2;4.8;5.1;4.9;4.5;8.72;4.593;4.497;10.709;6.898;2.306;12.62;1.807;6.417;8.044;7.803;8.647;6.031;8.676;5.291;10.327;1.083;7.164;10.023;7.691;15.717;7.261;5.942;12.738
PM2.5;uur;µg/m³;20220215 11:00;20220215 12:00;4.7;4.9;4.7;4.7;6.3;5.2;5.5;3.9;4.6;4.6;5;10.689;8.002;6.303;6.127;5.289;1.087;11.934;0.465;7.72;7.892;5.886;7.325;6.408;9.7;6.587;7.823;6.066;5.786;4.727;7.835;10.885;11.346;4.594;8.316
PM2.5;uur;µg/m³;20220215 12:00;20220215 13:00;4.3;4.5;4;4.3;4.8;4.7;5;3.2;4;4.3;4.6;25.497;;10.64;5.015;6.228;3.251;8.211;1.87;8.467;6.083;;7.915;9.121;5.367;5.348;5.551;4.904;3.495;4.072;9.69;8.906;10.121;4.409;7.24
PM2.5;uur;µg/m³;20220215 13:00;20220215 14:00;4.6;5;4.7;4.4;5.1;4.9;5.7;4;4.4;4.8;4.1;7.857;1.141;6.173;4.498;7.287;2.725;4.213;2.211;5.437;6.729;;9.288;8.034;2.685;6.54;3.602;2.32;1.4;4.687;6.996;4.799;5.154;2.59;3.951
PM2.5;uur;µg/m³;20220215 14:00;20220215 15:00;4.4;5.4;4.8;4.5;5.5;5.5;5.8;4.3;5;4.6;7;5.96;0.392;0.687;3.148;8.837;2.012;12.718;-0.276;7.669;10.464;7.372;6.697;7.179;7.835;9.837;8.788;0.947;5.688;3.307;37.767;5.405;1.667;3.033;3.542
PM2.5;uur;µg/m³;20220215 15:00;20220215 16:00;4.4;5;4.7;4.2;4.9;5.2;5.1;3.9;4.9;4.5;9.1;4.924;1.155;-3.136;1.212;4.225;0.795;13.335;2.254;4.275;8.847;5.584;4.356;4.525;6.589;6.94;7.455;1.098;5.786;5.43;11.758;3.155;4.093;1.048;4.868
PM2.5;uur;µg/m³;20220215 16:00;20220215 17:00;4.2;5.5;4.7;4.5;5;5.1;5;4.1;5.3;4.5;5.7;4.07;4.344;-2.105;3.113;5.128;-1.168;9.837;5.246;4.584;11.13;5.156;8.08;3.531;7.561;3.036;6.14;1.808;7.037;4.324;5.374;0.722;5.684;1.723;2.686
PM2.5;uur;µg/m³;20220215 17:00;20220215 18:00;4.1;5.3;4.7;4.7;4.3;4.8;4.4;3.9;5;4.2;4.7;2.834;4.473;2.286;2.601;4.906;-0.063;9.925;4.211;4.041;7.526;7.297;7.441;4.039;8.994;5.709;10.768;2.333;7.199;3.184;2.592;2.539;5.462;9.553;5.319
PM2.5;uur;µg/m³;20220215 18:00;20220215 19:00;4.2;4.7;4.1;4.7;4.4;4.9;4.5;4.1;4.9;3.6;4.1;6.023;5.337;3.888;4.003;11.16;-0.375;6.78;1.832;4.144;5.302;6.237;5.447;4.395;6.059;5.674;7.747;2.11;6.29;3.143;5.371;2.235;7.25;5.917;3.413
PM2.5;uur;µg/m³;20220215 19:00;20220215 20:00;3.6;4.6;4.2;4.3;4;4.4;4.1;3.4;4.1;3.6;4;5.378;9.562;3.793;1.142;7.36;-2.073;7.778;1.343;3.065;2.224;6.514;4.161;5.796;10.092;7.242;5.295;3.329;4.883;6.297;7.08;2.26;7.181;3.392;2.642
PM2.5;uur;µg/m³;20220215 20:00;20220215 21:00;3.8;4.3;4.1;4.2;4;4.1;4.2;3.2;4.5;4;3.9;5.372;6.497;5.482;8.635;5.404;-1.367;7.776;3.633;5.127;1.641;5.531;2.696;4.128;9.758;4.707;8.657;5.076;6.282;4.034;10.768;3.88;3.481;2.414;1.026
PM2.5;uur;µg/m³;20220215 21:00;20220215 22:00;3.2;4.2;4.1;4.3;3.3;3.4;3.5;2.9;6.4;3.9;4;6.512;5.052;5.306;6.458;2.947;3.157;4.608;5.104;4.415;0.907;5.868;2.52;7.255;7.515;1.54;5.924;5.625;5.577;4.711;9.67;3.26;2.893;3.888;-1.158
PM2.5;uur;µg/m³;20220215 22:00;20220215 23:00;3.4;3.8;3.5;3.9;3.7;2.9;5.3;3.6;6.7;3.6;4.2;6.226;1.883;2.396;2.216;5.269;2.465;6.686;3.063;4.324;3.712;5.787;4.358;5.714;5.853;1.176;7.877;4.701;4.624;6.562;5.773;3.735;4.53;3.348;4.539
PM2.5;uur;µg/m³;20220215 23:00;20220216 00:00;3.9;4.3;4.3;3.9;4.5;4.7;4.6;4.2;6;3.5;4.3;6.113;0.452;-1.822;7.389;5.399;2.372;4.223;0.787;6.005;4.877;9.151;3.699;3.219;6.792;7.362;5.86;4.646;3.7;1.154;5.922;8.004;4.873;0.998;7.037
PM2.5;uur;µg/m³;20220216 00:00;20220216 01:00;3.7;4.1;4;3.4;2.6;3.4;3;4.3;5.5;3.4;4.6;5.948;1.991;1.497;4.651;5.167;1.326;7.553;4.416;6.601;6.779;4.878;1.37;1.017;9.807;5.482;6.49;4.468;3.709;3.479;3.266;4.627;5.304;4.615;8.186
PM2.5;uur;µg/m³;20220216 01:00;20220216 02:00;4.3;4.7;4.7;3.8;2.9;3.6;3.2;4.7;6.1;3.8;4.2;6.702;1.558;2.669;4.233;5.792;3.566;9.553;3.099;4.061;7.62;1.348;-1.263;3.58;7.827;2.504;7.026;3.143;6.115;4.1;3.304;1.64;2.797;3.617;8.749
PM2.5;uur;µg/m³;20220216 02:00;20220216 03:00;5.7;5.7;5.6;5.1;5.3;5.3;6.2;6.9;9.9;5.3;2.7;7.918;0.385;1.873;2.419;6.156;2.293;6.026;2.078;4.675;10.846;3.567;-1.018;10.346;4.772;3.287;5.83;3.839;8.847;3.367;3.656;0.876;2.856;2.875;5.22
PM2.5;uur;µg/m³;20220216 03:00;20220216 04:00;5.6;6.3;6.4;6.2;6.9;6.6;7.7;5.9;6.1;6.3;2.2;5.751;-0.153;0.845;2.371;6.174;3.13;4.768;3.335;4.501;9.964;4.401;1.187;8.299;8.808;4.609;6.102;9.121;6.682;4.988;1.424;-0.109;3.288;3.033;4.394
PM2.5;uur;µg/m³;20220216 04:00;20220216 05:00;3.4;4.6;4.6;4.1;4.5;4.8;4.9;3.5;3.5;4.1;1.3;3.961;-0.346;-0.824;-0.441;4.222;0.876;5.015;1.401;3.748;6.337;4.489;3.227;6.392;8.867;3.165;8.7;5.346;6.135;4.023;3.232;1.456;4.633;2.041;4.815
PM2.5;uur;µg/m³;20220216 05:00;20220216 06:00;3.5;3.4;3.3;3.1;3.7;3.7;4;2.9;4;3;0.9;3.916;-0.629;0.741;3.368;2.596;-2.791;6.508;-0.01;3.966;3.989;5.776;3.107;8.315;6.076;2.145;7.851;4.224;3.779;2.139;3.759;2.795;4.252;2.66;3.458
PM2.5;uur;µg/m³;20220216 06:00;20220216 07:00;2.2;2.1;2;2.6;2.7;2.1;2.7;2;2.6;2.1;0.9;6.016;-1.768;0.663;3.015;1.883;-1.731;3.617;-1.024;1.898;5.219;5.332;3.432;5.908;3.852;1.071;6.998;4.314;2.788;1.924;2.331;0.006;6.208;3.609;5.609
PM2.5;uur;µg/m³;20220216 07:00;20220216 08:00;1.5;2;1.9;2.7;1.7;1.5;1.6;1.4;2.8;1.7;0.6;3.961;-3.943;-0.61;0.791;2.468;-1.344;2.382;2.924;0.537;5.169;3.249;7.368;-0.85;5.595;3.457;6.444;5.148;2.818;4.291;0.521;-2.301;4.021;1.78;5.318
PM2.5;uur;µg/m³;20220216 08:00;20220216 09:00;2.5;2.1;2;2.4;2.9;2.6;3.1;3;6.4;1.5;1.8;1.519;-2.161;-2.373;-2.474;2.128;-2.242;2.057;3.993;1.179;6.674;5.524;4.199;2.606;4.083;2.447;7.151;4.009;2.386;3.688;1.264;0.211;2.519;-0.849;4.607
PM2.5;uur;µg/m³;20220216 09:00;20220216 10:00;7.2;6.2;6.2;5;6.2;5.8;7.2;7.2;10.5;4.7;2.3;2.015;-0.741;4.075;-1.903;4.421;-0.617;3.37;2.123;3.183;7.628;9.308;1.474;1.545;0.981;2.154;5.023;2.211;0.902;3.819;1.682;1.716;5.71;-2.155;2.536
PM2.5;uur;µg/m³;20220216 10:00;20220216 11:00;8.7;8.9;8.8;5.9;6.3;6.8;7.8;6.9;9.5;5.8;5.6;1.978;-1.661;3.367;1.282;6.711;0.773;3.075;5.638;5.831;;11.513;5.952;1.58;8.658;6.502;11.385;0.953;3.348;1.835;0.324;0.741;5.222;-0.562;3.275
PM2.5;uur;µg/m³;20220216 11:00;20220216 12:00;8.6;8;7.8;7;7.3;7.8;9.1;6.5;10.6;7.2;5.9;0.167;-2.837;-1.896;1.257;3.469;5.589;4.115;5.907;8.547;13.286;9.396;8.778;8.331;11.797;5.992;8.916;3.17;4.706;-0.27;4.967;-1.509;3.531;0.476;5.471
PM2.5;uur;µg/m³;20220216 12:00;20220216 13:00;9;8.5;8.4;7.8;8.8;8.2;9.9;7.9;12.8;7.7;7.2;1.54;-1.41;-1.413;0.268;9.259;5.733;9.611;5.179;7.992;23.929;10.15;8.184;6.187;9.876;3.715;8.72;4.32;5.633;0.696;6.553;-1.538;4.812;3.244;4.915
PM2.5;uur;µg/m³;20220216 13:00;20220216 14:00;11.7;11.3;11;9.7;11.1;11.5;12.8;11;16.3;9.7;8.3;5.57;-0.932;0.836;3.622;7.332;6.47;8.837;9.21;7.974;16.217;12.14;8.798;5.206;9.572;10.17;9.651;6.893;2.198;5.849;4.361;-0.252;3.42;2.423;2.053
PM2.5;uur;µg/m³;20220216 14:00;20220216 15:00;13.8;13.6;13.5;11.6;13.8;14;15.9;13;16.6;11.8;10.1;4.86;1.368;2.828;7.472;8.234;5.563;7.317;10.425;12.502;17.687;17.922;13.404;8.285;10.033;9.17;13.345;11.13;3.162;6.106;7.464;1.914;6.716;3.338;3.7
PM2.5;uur;µg/m³;20220216 15:00;20220216 16:00;14.4;15;15.2;13.6;15.7;16.1;17.4;14.1;18.4;13.9;10.4;7.969;2.607;5.547;8.44;7.707;8.088;9.954;14.462;16.53;13.737;17.236;19.794;9.347;12.424;6.589;15.001;12.091;6.399;3.209;7.739;4.171;9.739;6.107;11.542
PM2.5;uur;µg/m³;20220216 16:00;20220216 17:00;12.4;13.9;13.5;12.3;13.6;13.8;14.7;12.2;17.5;12.2;6.1;11.807;4.574;7.21;14.629;11.199;5.404;7.854;14.756;10.866;18.412;16.716;15.472;10.572;11.317;16.716;15.844;9.474;7.706;7.666;9.464;11.189;9.513;6.392;10.062
PM2.5;uur;µg/m³;20220216 17:00;20220216 18:00;5.2;6.2;6.1;5.3;6.6;7.2;7.8;4.8;8.4;5.3;0.8;12.689;5.226;2.867;4.117;6.993;1.517;10.474;1.513;9.112;11.562;4.289;6.317;14.237;7.913;8.601;11.885;4.249;4.784;9.455;10.934;7.97;8.676;9.347;10.729
PM2.5;uur;µg/m³;20220216 18:00;20220216 19:00;3.8;3.9;3.8;2.5;5.9;4.4;6.5;4.3;8.1;2.4;0.9;4.88;4.274;1.249;4.852;2.56;-1.233;9.023;2.764;5.474;8.387;5.844;3.579;7.941;7.23;4.588;9.66;3.394;2.663;9.749;7.409;5.943;8.607;7.967;10.974
PM2.5;uur;µg/m³;20220216 19:00;20220216 20:00;4.6;4.7;4.7;2.8;6.3;5.6;7.1;5.3;10.7;3;1.3;1.824;2.55;3.527;3.466;0.556;-2.648;7.508;11.856;6.726;9.67;7.304;5.774;6.644;6.308;1.402;5.576;4.943;2.028;4.633;4.877;6.591;5.539;5.012;7.263
PM2.5;uur;µg/m³;20220216 20:00;20220216 21:00;5.2;4.9;4.7;3.1;6.8;6;8.3;6;11.3;3.1;0.7;3.755;1.03;0.968;4.585;0.386;-2.994;3.793;6.123;5.911;8.019;6.699;6.421;5.883;5.02;3.898;8.135;1.985;2.779;1.84;8.916;3.395;3.969;1.744;3.488
PM2.5;uur;µg/m³;20220216 21:00;20220216 22:00;6.3;6.3;6.5;5.2;6.6;6.1;8.3;6.8;11.6;5.3;1;4.876;-0.104;-0.72;2.919;4.615;-1.77;4.111;1.165;3.286;6.109;6.564;4.971;8.141;7.85;3.423;9.347;2.065;1.694;4.559;6.872;-0.311;8.394;1.444;1.68
PM2.5;uur;µg/m³;20220216 22:00;20220216 23:00;6.9;6.8;6.9;6.1;7.1;7.4;9.2;8.3;11.9;5.9;1.8;4.51;0.249;-1.856;3.315;2.941;-2.166;1.816;6.909;3.318;4.864;9.817;4.55;8.159;8.503;6.011;6.127;4.535;0.192;2.068;3.854;-1.315;6.732;2.086;3.757
PM2.5;uur;µg/m³;20220216 23:00;20220217 00:00;9.9;9.1;9.4;8.1;8.9;10.2;10.6;10.9;13.6;8.3;3.8;6.32;-0.584;-4.065;3.832;3.02;-0.94;1.997;7.817;11.522;12.395;9.876;13.394;6.578;14.208;7.484;10.64;6.964;0.2;-0.548;4.427;-2.083;5.988;1.323;4.867
PM2.5;uur;µg/m³;20220217 00:00;20220217 01:00;8.8;8.8;8.9;8.1;9.8;10.5;11.2;10.3;13;8.2;4.5;4.5;-0.382;-2.183;4.585;6.414;3.131;6.182;12.375;11.385;12.679;11.601;9.719;3.724;11.856;7.988;14.286;4.305;1.984;6.262;5.541;-0.059;9.553;4.557;5.747
PM2.5;uur;µg/m³;20220217 01:00;20220217 02:00;9.9;9.9;10.1;9;9.9;10;11.4;11.9;12.5;9.2;7.9;5.25;-0.05;-0.773;9.886;5.294;5.377;9.376;8.847;11.15;11.601;20.431;11.493;1.84;11.13;4.358;9.827;3.24;5.684;4.365;2.548;2.818;10.376;6.397;10.856
PM2.5;uur;µg/m³;20220217 02:00;20220217 03:00;11.1;11.5;11.5;10.2;9.9;10.4;11.4;8.8;10.2;10.8;10.2;4.636;3.455;1.247;7.059;8.443;3.414;8.344;6.839;8.542;9.229;7.994;9.817;1.311;7.026;5.382;9.758;1.772;7.446;2.945;4.662;4.418;7.605;5.603;8.974
PM2.5;uur;µg/m³;20220217 03:00;20220217 04:00;10.2;10;9.9;10.2;9.3;10.1;10.8;10.1;10.6;10.8;10.7;7.131;5.782;8.527;13.835;11.816;6.604;7.577;8.399;9.425;10.248;11.013;9.2;9.954;7.317;8.228;7.976;3.086;5.377;3.289;5.063;7.244;12.306;5.384;12.375
PM2.5;uur;µg/m³;20220217 04:00;20220217 05:00;11.9;11.8;11.6;10.4;11.1;11.6;12.8;11.5;12.3;11.1;12.7;9.533;10.915;6.849;6.535;13.404;8.699;13.923;10.611;8.379;10.454;16.932;13.825;11.777;10.64;8.616;13.041;6.04;8.155;7.244;5.79;4.836;12.15;3.947;9.17
PM2.5;uur;µg/m³;20220217 05:00;20220217 06:00;15.2;15.6;15.2;14.5;14.2;15.6;16.7;15;16.1;15.5;15.4;11.709;9.033;8.379;9.249;14.609;11.013;10.709;14.668;14.237;6.836;15.05;18.373;9.131;10.748;10.484;9.69;9.553;7.207;10.297;7.816;6.246;14.854;5.77;10.239
